Id,Username,Full Name,Phone,Robot,Stores,Another Stores,Address,Postcode,City,Upload Proof,Proof Date,Client Type,IBAN,BIC,Robot Serial No,Status
"77","pgiboire@phare-west.fr","Pauline Giboire","0637666926","Robot P500 Led","APF","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER9.pdf","2024-04-26 10:15:55","Particulier","FR1420041010050500013","PSSTFRPP","123456","Pending"
"85","marc0093093@signorel.com","Marc REZAEAZR","0192929292","Robot P500 Led","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER21.pdf","2024-04-29 15:51:28","Particulier","FR7614410000011234567890163","AZEAZEZE","66543234576654","Pending"
"89","marc0093093@signorel.com","Marc REZAEAZR","0192929292","Robot P500 Led","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/TEST_SUMMER29.pdf","2024-04-29 16:31:26","Particulier","FR7630004000031234567890143","KJGTDERU","087546","Pending"
"92","loyola.martinet@take-off.fr","Loyola Martinet","0744447168","Robot P500 Led","Var piscine","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis5.PNG","2024-04-30 09:59:48","Particulier","FR7611315000011234567890138","CMCIFRPP","1215251","Pending"
"94","manon.morfin@take-off.fr","Manon Morfin","0606060606","Robot P500 Led","Au paysage de l`eau","","","","","https://www.summerbwt.fr/upload/op3/Redaction_Dévis9.PNG","2024-04-30 10:05:41","Particulier","FR7611315000011234567890138","CMCIFRPP","1215251","Pending"
"96","marcsummer221@signorel.com","Marc SIGNOREL","0612199001","Robot P500 Led","Abyss piscine","","","","","https://www.summerbwt.fr/upload/op3/Birthday_Invit_nanterre1.pdf","2024-04-30 18:38:35","Particulier","FR7630001007941234567890185","AZEAZEZE","123123123123299998839","Pending"
"97","jean-louis.chourrau@orange.fr","Jean-Louis CHOURRAU","0660195562","Robot P500 Led","PIERRE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/Facture_Achat_Robot_02_Mai_20241.pdf","2024-05-02 14:22:16","Particulier","FR7613106005001056868110176","AGRIFRPP","2211000354","Pending"
"98","stephanieguegan775580@gmail.com","Jocelyne Guegan","0633324171","Robot P500 Led","PSI","","","","","https://www.summerbwt.fr/upload/op3/171475294420172351543516125889101.jpg","2024-05-03 18:17:13","Particulier","FR7611706310095602660276444","AGRIFRPP","2211000636","Pending"
"99","francois.tressieres@gmail.com","FRANCOIS TRESSIERES","0690553389","Robot P500 Led","PISCINE DU PAYS D`AUGE","","","","","https://www.summerbwt.fr/upload/op3/FACT_ROBOT1.pdf","2024-05-05 09:18:02","Particulier","FR7610107001660063505116036","BREDFRPP","2301003716","Pending"
"100","guillaume.gonzalvez@gmail.com","Guillaume Gonzalvez","0663688680","Robot P500 Led","NASSTRA","","","","","https://www.summerbwt.fr/upload/op3/facture_robot_piscine1.pdf","2024-05-10 13:42:00","Particulier","FR8030002061060000000110M02","CRLYFRPP","29032022 PO9030269/01","Pending"
"103","henri.hem@free.fr","HENRI HEM","0627869249","Robot P500 Led","ROUERGUE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/FA0046631_-_hem1.pdf","2024-05-13 15:50:39","Particulier","FR4630002006070000020049S72","CRLYFRPP","230576421","Pending"
"105","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_0185241.pdf","2024-05-14 17:24:01","Particulier","FR5830002010310000014302B58","CRLYFRPP","2211001856","Pending"
"106","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_0185243.pdf","2024-05-15 12:01:07","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"107","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_0185245.pdf","2024-05-15 12:01:11","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"108","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_0185247.pdf","2024-05-15 12:04:14","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"109","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_0185249.pdf","2024-05-15 12:07:01","Particulier","FR7613906006438506581353589","AGRIFRPP","4722","Pending"
"110","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852411.pdf","2024-05-15 12:09:32","Particulier","FR7613906006438506581353589","AGRIFRPP","22110018564722","Pending"
"111","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852413.pdf","2024-05-15 12:19:46","Particulier","FR761306006438506581353589","AGRIFRPP","2211001856","Pending"
"112","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852415.pdf","2024-05-15 12:23:49","Particulier","FR7613906006438506581353589","AGRIFRPP","221101856","Pending"
"113","camli@free.fr","Gerard HARMAND","0675888843","Robot P500 Led","ROUERGUE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/FA0046661_-_HARMAND1.pdf","2024-05-15 16:45:46","Particulier","FR7630003021000005047821483","SOGEFRPP","2301003617","Pending"
"114","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852417.pdf","2024-05-15 18:05:56","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"115","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852419.pdf","2024-05-15 18:11:57","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"116","vmommessin@b-c-i.fr","BRUNO MOMMESSIN","0609820567","Robot P500 Led","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/ABYSS_FA00047661.pdf","2024-05-16 10:48:43","Particulier","FR7630003032940015000926528","SOGEFRPP","2211000715","Pending"
"117","rvpiscines@gmail.com","herve CHARREL","0681066216","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/facture-20240516_0186151.pdf","2024-05-16 16:53:00","Particulier","FR7617806001721723485600042","AGRIFRPP","2211000270","Pending"
"118","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé1.pdf","2024-05-17 15:39:22","Particulier","FR7613825002000438992041189","CEPAFRPP","2211001855","Pending"
"119","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé3.pdf","2024-05-17 15:40:57","Particulier","FR7613825002000438992041189","AFRPP382","2211001855","Pending"
"120","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé5.pdf","2024-05-17 15:49:29","Particulier","FR7613825002000438992041189","CEPAFRPP","2211001855","Pending"
"121","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé7.pdf","2024-05-17 15:56:28","Particulier","FR7613825002000438992041189","CEPAFRPP","2211001855","Pending"
"122","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé9.pdf","2024-05-17 15:57:05","Particulier","FR7613825002000438992041189","FRPP382X","2211001855","Pending"
"123","christophe.doucet@gmail.com","CHRISTOPHE DOUCET","0603088604","Robot P500 Led","PIERRE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/20240518_1000101.jpg","2024-05-18 10:08:36","Particulier","FR7610278022240002009590104","CMCIFR2A","2211000598","Pending"
"124","christof.rousseau@yahoo.fr","Christophe ROUSSEAU","0618018530","Robot P500 Led","NASSTRA","","","","","https://www.summerbwt.fr/upload/op3/Facture_Robot_Piscine1.pdf","2024-05-20 14:23:24","Particulier","FR4120041010161551528K03713","PSSTFRPP","2211000570","Pending"
"126","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852421.pdf","2024-05-23 10:24:26","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"127","j.cinier@orange.fr","JOEL CINIER","0637391229","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/ROBOT-facture-20240510_01852423.pdf","2024-05-23 10:35:42","Particulier","FR7613906006438506581353589","AGRIFRPP","2211001856","Pending"
"128","patrick.pelette@orange.fr","Patrick Pelette","0671200532","Robot P500 Led","PSI","","","","","https://www.summerbwt.fr/upload/op3/Facture_robot1.jpg","2024-05-23 18:29:32","Particulier","FR7612406001030331988420516","AGRIFRPP","2211000580","Pending"
"129","cathymoncassin@club.fr","CATHY MONCASSIN PRIME","0612483877","Robot P500 Led","PIERRE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/IMG_37131.jpeg","2024-05-24 16:22:46","Particulier","FR7613135000800441496510442","CEPAFRPP","2211000852","Pending"
"130","garagelimouxin@gmail.com","MICHEL PARMENTIER","0468204715","Robot P500 Led","Ecilia","","","","","https://www.summerbwt.fr/upload/op3/bwt_robot1.jpg","2024-05-27 14:46:04","Particulier","FR7610278079500002056960106","CMCIFR2A","2211001598","Pending"
"131","garagelimouxin@gmail.com","MICHEL PARMENTIER","0468204715","Robot P500 Led","Ecilia","","","","","https://www.summerbwt.fr/upload/op3/bwt_robot3.jpg","2024-05-27 14:46:15","Particulier","FR7610278079500002056960106","CMCIFR2A","2211001598","Pending"
"135","ann.taz2006@yahoo.com","Annaick TAZI","0680758018","Robot P500 Led","Aerospa","","","","","https://www.summerbwt.fr/upload/op3/Facture_robot_BWT_P500_LED_-_TAZI1.pdf","2024-05-29 22:38:16","Particulier","FR7613135000800407509640354","CEPAFRPP","2211001862","Pending"
"136","anne.osifre11@orange.fr","Anne OSIFRE","0645125382","Robot P500 Led","ROUERGUE PISCINE","","","","","https://www.summerbwt.fr/upload/op3/FA0046642_-_OSIFRE1.pdf","2024-05-30 08:51:11","Particulier","FR7630004031820000030902987","BNPAFRPP","2301003610","Pending"
"137","fab.pero@laposte.net","Fabrice Perochaud","0699879441","Robot P500 Led","ASPS - Aqua soft piscines & spa","","","","","https://www.summerbwt.fr/upload/op3/facture_robot1.pdf","2024-05-30 19:01:54","Particulier","FR7617807000732551971199615","CCBPFRPP","2211000215","Pending"
"138","garagelimouxin@gmail.com","MICHEL PARMENTIER","0468204715","Robot P500 Led","Ecilia","","","","","https://www.summerbwt.fr/upload/op3/robot_1.jpg","2024-05-31 08:49:23","Particulier","FR7610278079500002056960106","CMCIFR2A","2211001598","Pending"
"139","garagelimouxin@gmail.com","MICHEL PARMENTIER","0468204715","Robot P500 Led","Ecilia","","","","","https://www.summerbwt.fr/upload/op3/robot_3.jpg","2024-05-31 08:50:16","Particulier","FR7610278079500002056960106","CMCIFR2A","2211001598","Pending"
"140","garagelimouxin@gmail.com","MICHEL PARMENTIER","0468204715","Robot P500 Led","Ecilia","","","","","https://www.summerbwt.fr/upload/op3/robot_5.jpg","2024-05-31 08:51:00","Particulier","FR7610278079500002056960106","CMCIFR2A","2211001598","Pending"
"143","jdgallorini@gmail.com","Joelle GALLORINI","0622538574","Robot P500 Led","RB PISCINE","","","","","https://www.summerbwt.fr/upload/op3/fre_robotDocument_numérisé11.pdf","2024-06-01 17:35:41","Particulier","FR7613825002000438992041189","CEPAFRPP","2211001855","Pending"
"144","nicolasguaglianone@gmail.com","Nicolas Guaglianone","0632568618","Robot P500 Led","Easy piscine","","","","","https://www.summerbwt.fr/upload/op3/Facture_robot_piscine1.pdf","2024-06-02 12:11:50","Particulier","FR6520041010041318650D02521","PSSTFRPP","2204004583","Pending"
"145","laurent.babut@orange.fr","Laurent BABUT","0668188555","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_ROBOT1.pdf","2024-06-02 14:02:35","Particulier","FR4030002071850000039327L22","CRLYFRPP","2301003695","Pending"
"149","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC0004811.pdf","2024-06-03 20:59:37","Particulier","FR7618715002000423056315126","CEPAFRPP","26797683","Pending"
"150","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC0004813.pdf","2024-06-03 21:04:22","Particulier","FR7618715002000423056315126","CEPAFRPP","26797683","Pending"
"152","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC0004815.pdf","2024-06-06 13:09:28","Particulier","FR7618715002000423056315126","CEPAFRPP","2211000565","Pending"
"153","titus266@orange.fr","Victor De miranda","0687393065","Robot P500 Led","ASTARAC PISCINES","","","","","https://www.summerbwt.fr/upload/op3/FACTURE_24FC0004817.pdf","2024-06-06 13:49:27","Particulier","FR7618715002000423056315126","CEPAFRPP","2211000565","Pending"
